time,text,full_name,country,platform
Sat Jan 19 23:59:20 +0000 2019,"b'RT @RepDanKildee: Mitch McConnell could end this government shutdown. Instead, the Senate Majority Leader has surrendered control of the Le\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:20 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:20 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,I
Sat Jan 19 23:59:20 +0000 2019,"b""RT @SteveScalise: The contrast between @realDonaldTrump &amp; Democrats could not be clearer today: people can see he's serious about ending th\xe2\x80\xa6""",,,
Sat Jan 19 23:59:19 +0000 2019,b'RT @petluvers4Trump: Let me get this straight.\n\n@SpeakerPelosi @SenSchumer and the rest say a wall is a non-starter. They also say to open\xe2\x80\xa6',,,A
Sat Jan 19 23:59:19 +0000 2019,"b'RT @SenBobCasey: President Trump must end the shutdown he created and open the government. Once the government is reopened, Democrats and R\xe2\x80\xa6'",,,
Sat Jan 19 23:59:19 +0000 2019,b'RT @SandraTXAS: Government is too big! \n\nThe shutdown\xe2\x80\x99s real lesson: Government has taken hostage too much of the economy. Privatize TSA an\xe2\x80\xa6',,,A
Sat Jan 19 23:59:18 +0000 2019,"b'RT @JRehling: Trump is offering temporary protection for DACA, who have temporary protection already, from the threat he created, in order\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:18 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:18 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:18 +0000 2019,"b""'It's anyone's guess what happens next': Democrats shoot down Trump's plan to end shutdown https://t.co/Tu7YQ6a3HX\xe2\x80\xa6 https://t.co/BydJwOxf7w""",,,P
Sat Jan 19 23:59:18 +0000 2019,b'RT @WhiteHouse: \xe2\x80\x9cI am here to break the logjam and provide Congress with a path forward to end the government shutdown and solve the crisis\xe2\x80\xa6',,,
Sat Jan 19 23:59:18 +0000 2019,"b'RT @eugenegu: @realDonaldTrump Asking for increased funding to enhance security and drug screening  detection at our ports of entry, which\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:18 +0000 2019,"b""RT @kylegriffin1: As the shutdown hits four weeks, remember what Trump said on Dec. 11.\n\nTrump: If we don't get what we want ... I will shu\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:18 +0000 2019,b'RT @HARRISFAULKNER: .@NikkiHaley - Are Democrats risking jumping the shark with their \xe2\x80\x9cnot a penny for your wall\xe2\x80\x9d politics instead of getti\xe2\x80\xa6',,,
Sat Jan 19 23:59:18 +0000 2019,"b""RT @PramilaJayapal: Today's proposal from @realDonaldTrump is not the answer - far from it. We've already voted eight times in the House to\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:17 +0000 2019,"b""RT @atweetingtwit: hi friends, just in case you didn't know: the government shutdown means food stamps are basically going away in February\xe2\x80\xa6""",,,
Sat Jan 19 23:59:17 +0000 2019,b'RT @VopReal: Government Shutdown = No Access to National Parks (Unless you are Illegal)\n\nMexican Hwy 2 - Where the Wall ends on the other s\xe2\x80\xa6',,,A
Sat Jan 19 23:59:17 +0000 2019,"b'RT @ernie_plumley: SURPRISE!! Not! \xf0\x9f\x98\xb3In the end, she will be overwhelming completely defeated. It will be a great day for America. Thank God\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:17 +0000 2019,b'RT @RepCummings: Attention Federal Employees: If you are furloughed because of the government shutdown I have prepared a guide with federal\xe2\x80\xa6',,,I
Sat Jan 19 23:59:16 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,
Sat Jan 19 23:59:16 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,I
Sat Jan 19 23:59:15 +0000 2019,"b""RT @tedlieu: Dear @POTUS: The fact that white supremacists don't support your proposal doesn't mean Dems will. Why are we even talking abou\xe2\x80\xa6""",,,A
Sat Jan 19 23:59:15 +0000 2019,b'RT @KaseyJulianna: this government shutdown needs to end already jfc. i just got off the phone with a customer who can\xe2\x80\x99t pay his bill this\xe2\x80\xa6',,,I
Sat Jan 19 23:59:15 +0000 2019,"b'RT @SenatorDurbin: Yes, Mr. President, our immigration system is broken but your shutdown has broken our government and the lives of 800,00\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:15 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,I
Sat Jan 19 23:59:14 +0000 2019,"b""RT @11W: Federal employees can receive two free tickets to all Ohio State athletics events, including tonight's men's basketball game, for\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:14 +0000 2019,"b""RT @kylegriffin1: As the shutdown hits four weeks, remember what Trump said on Dec. 11.\n\nTrump: If we don't get what we want ... I will shu\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:13 +0000 2019,"b'RT @ernie_plumley: SURPRISE!! Not! \xf0\x9f\x98\xb3In the end, she will be overwhelming completely defeated. It will be a great day for America. Thank God\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:12 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:12 +0000 2019,b'RT @DonaldJTrumpJr: Hey @Amy_Siskind why did you delete your tweet comparing the government shutdown to Kristallnacht? Asking for a few mil\xe2\x80\xa6',,,A
Sat Jan 19 23:59:11 +0000 2019,"b'RT @johniadarola: Most Americans would rather spend the $5 billion Trump is demanding for the border wall on infrastructure, education, or\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:11 +0000 2019,"b'RT @SenBobCasey: President Trump must end the shutdown he created and open the government. Once the government is reopened, Democrats and R\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:11 +0000 2019,b'RT @HARRISFAULKNER: .@NikkiHaley - Are Democrats risking jumping the shark with their \xe2\x80\x9cnot a penny for your wall\xe2\x80\x9d politics instead of getti\xe2\x80\xa6',,,I
Sat Jan 19 23:59:11 +0000 2019,b'RT @MrDane1982: White male privilege is Trump owning the Government shutdown and being the designer of the shut down\n\nSexism is the media t\xe2\x80\xa6',,,A
Sat Jan 19 23:59:11 +0000 2019,"b'RT @Singinglikeaja1: ""U.S. President Donald Trump proposed an immigration deal on Saturday in a bid to end a 29-day partial government shut\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:11 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,
Sat Jan 19 23:59:11 +0000 2019,"b""RT @MUTTScomics: In times of hardship and discord, there are always people who come together to help others in need. Here's a list of anima\xe2\x80\xa6""",,,
Sat Jan 19 23:59:10 +0000 2019,b'RT @Thomas1774Paine: Democrat Floats Canceling Super Bowl: \xe2\x80\x98Would Definitely Lead to the End of the Government Shutdown\xe2\x80\x99 https://t.co/6P4n5\xe2\x80\xa6',,,I
Sat Jan 19 23:59:10 +0000 2019,"b'RT @SenatorDurbin: Yes, Mr. President, our immigration system is broken but your shutdown has broken our government and the lives of 800,00\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:10 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:10 +0000 2019,b'RT @DonaldJTrumpJr: Hey @Amy_Siskind why did you delete your tweet comparing the government shutdown to Kristallnacht? Asking for a few mil\xe2\x80\xa6',,,I
Sat Jan 19 23:59:10 +0000 2019,"b""RT @RepMcCaul: Today\xe2\x80\x99s announcement exhibits the President's leadership &amp; willingness to negotiate a solution to secure our borders &amp; end t\xe2\x80\xa6""",,,A
Sat Jan 19 23:59:10 +0000 2019,"b""RT @pushforward40: Poll: Trump Gains Approval From Latino Voters Since Gov't Shutdown https://t.co/lSVScSRWJx""",,,
Sat Jan 19 23:59:10 +0000 2019,b'RT @RepCummings: Attention Federal Employees: If you are furloughed because of the government shutdown I have prepared a guide with federal\xe2\x80\xa6',,,
Sat Jan 19 23:59:09 +0000 2019,b'Government shutdown at Disneyland \xf0\x9f\xa4\xa3.. takes like 3 hours to just get in to the park \xf0\x9f\x98\xad',,,I
Sat Jan 19 23:59:09 +0000 2019,"b""RT @kylegriffin1: As the shutdown hits four weeks, remember what Trump said on Dec. 11.\n\nTrump: If we don't get what we want ... I will shu\xe2\x80\xa6""",,,
Sat Jan 19 23:59:09 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,A
Sat Jan 19 23:59:09 +0000 2019,"b'Don Lemon Compares Government Shutdown to Slavery, Being an Indentured S... https://t.co/L01bFszOgf via @YouTube'",,,
Sat Jan 19 23:59:08 +0000 2019,"b""RT @kylegriffin1: As the shutdown hits four weeks, remember what Trump said on Dec. 11.\n\nTrump: If we don't get what we want ... I will shu\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:07 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,A
Sat Jan 19 23:59:07 +0000 2019,b'Why investors are starting to pay attention to the government shutdown - MarketWatch https://t.co/wbxhjyMdoB https://t.co/NYO8DomPq7',,,
Sat Jan 19 23:59:07 +0000 2019,b'RT @RepCummings: Attention Federal Employees: If you are furloughed because of the government shutdown I have prepared a guide with federal\xe2\x80\xa6',,,A
Sat Jan 19 23:59:07 +0000 2019,b'RT @SenBlumenthal: More fake promises raising false hopes\xe2\x80\x94this Trump con will fool few Americans. It is not serious or credible as a dreame\xe2\x80\xa6',,,I
Sat Jan 19 23:59:06 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,
Sat Jan 19 23:59:06 +0000 2019,b'RT @WhiteHouse: \xe2\x80\x9cI am here to break the logjam and provide Congress with a path forward to end the government shutdown and solve the crisis\xe2\x80\xa6',,,I
Sat Jan 19 23:59:06 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:05 +0000 2019,"b""RT @tedlieu: Dear @POTUS: The fact that white supremacists don't support your proposal doesn't mean Dems will. Why are we even talking abou\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:05 +0000 2019,"b""RT @KMGGaryde: Democrats except President Trump's offer to finally fix the immigration system. If you don't the shutdown is completely on y\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:05 +0000 2019,b'RT @SenThomTillis: My statement on the President\xe2\x80\x99s proposal to end the partial government #shutdown through a compromise on border security\xe2\x80\xa6',,,P
Sat Jan 19 23:59:05 +0000 2019,"b'42,000 Coast Guard members miss first paycheck due to government shutdown https://t.co/8PYL6YkZ66 via @nbcnews'",,,
Sat Jan 19 23:59:05 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,I
Sat Jan 19 23:59:05 +0000 2019,"b'RT @donkeycoffee: For the duration of this government shutdown, if you are a federal employee having to work without pay, or not even being\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:05 +0000 2019,"b""Republican Says Trump is 'Incapable' of Articulating a Plan to end Government Shutdown - Newsweek https://t.co/0pILr9VC2H""",,,I
Sat Jan 19 23:59:05 +0000 2019,"b'RT @seanhannity: **WHITE HOUSE: \xe2\x80\x9cUnder no circumstances during a government shutdown will any government owned, rented, leased, or chartere\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:05 +0000 2019,"b""RT @SteveScalise: The contrast between @realDonaldTrump &amp; Democrats could not be clearer today: people can see he's serious about ending th\xe2\x80\xa6""",,,A
Sat Jan 19 23:59:04 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:04 +0000 2019,"b'RT @KAPPKVEW: The Department of Homeland Security says it will still provide federal support to the Super Bowl this year, despite the parti\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:04 +0000 2019,"b""RT @SteveScalise: The contrast between @realDonaldTrump &amp; Democrats could not be clearer today: people can see he's serious about ending th\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:04 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,I
Sat Jan 19 23:59:04 +0000 2019,b'RT @DonaldJTrumpJr: Hey @Amy_Siskind why did you delete your tweet comparing the government shutdown to Kristallnacht? Asking for a few mil\xe2\x80\xa6',,,A
Sat Jan 19 23:59:03 +0000 2019,b'RT @WMM_podcast: Government Shutdown Day #29 - remember #WordsMatter https://t.co/aClJSDisnI',,,A
Sat Jan 19 23:59:03 +0000 2019,b'RT @petluvers4Trump: Let me get this straight.\n\n@SpeakerPelosi @SenSchumer and the rest say a wall is a non-starter. They also say to open\xe2\x80\xa6',,,
Sat Jan 19 23:59:03 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:03 +0000 2019,b'Let\xe2\x80\x99s see if Senator Bennet(D) and the Democrats are willing to keep the federal government shutdown for no good re\xe2\x80\xa6 https://t.co/cvgPBlw8ln',,,I
Sat Jan 19 23:59:02 +0000 2019,"b""RT @SteveScalise: The contrast between @realDonaldTrump &amp; Democrats could not be clearer today: people can see he's serious about ending th\xe2\x80\xa6""",,,I
Sat Jan 19 23:59:02 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,I
Sat Jan 19 23:59:02 +0000 2019,b'RT @DonaldJTrumpJr: Hey @Amy_Siskind why did you delete your tweet comparing the government shutdown to Kristallnacht? Asking for a few mil\xe2\x80\xa6',,,I
Sat Jan 19 23:59:02 +0000 2019,"b""RT @atweetingtwit: hi friends, just in case you didn't know: the government shutdown means food stamps are basically going away in February\xe2\x80\xa6""",,,
Sat Jan 19 23:59:02 +0000 2019,"b""RT @RealRonHoward: Republican Says Trump is 'Incapable' of Articulating a Plan to end Government Shutdown - Newsweek https://t.co/lXossn376E""",,,
Sat Jan 19 23:59:02 +0000 2019,b'RT @MariaTeresa1: DACA contribute $3.4b a year to Fed \nCost to deport: $14b\n\nTPS contribute $4.5b a year\nCost to deport: $3b \n\nGovernment s\xe2\x80\xa6',,,P
Sat Jan 19 23:59:01 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,
Sat Jan 19 23:59:01 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,
Sat Jan 19 23:59:00 +0000 2019,"b'RT @SenatorDurbin: Yes, Mr. President, our immigration system is broken but your shutdown has broken our government and the lives of 800,00\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:00 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,A
Sat Jan 19 23:59:00 +0000 2019,"b'RT @KQEDnews: ""What is original in the President\xe2\x80\x99s proposal is not good. What is good in the proposal is not original."" - @SpeakerPelosi on\xe2\x80\xa6'",,,
Sat Jan 19 23:58:59 +0000 2019,"b'RT @WajahatAli: As I was yelling it out loud in my living room, @JoyAnnReid called out the former Republican Congressman on his nonsense ""b\xe2\x80\xa6'",,,A
Sat Jan 19 23:58:59 +0000 2019,b'RT @DisavowTrump20: You passed a bill before the shutdown with every single other Republican in the Senate that would have funded to govern\xe2\x80\xa6',,,I
Sat Jan 19 23:58:59 +0000 2019,"b""RT @tedlieu: Dear @realDonaldTrump: You pride yourself on being a great negotiator. You don't need to use a harmful government shutdown as\xe2\x80\xa6""",,,P
